会社名,銘柄コード,業種,優先市場,市場タイプ,決算月,都道府県,時価総額,PBR,PER(会予),PER(過去12ヶ月),PER(前年度),配当方向性,配当利回り,EPS(過去12ヶ月),EPS(予想),EPS(前年度),売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
クボテック,7709,精密機器,スタンダード（内国株式）,JP,2025-03-31,大阪府,2423130880.0,13.314169,,,-11.289576384109646,0.0,0.0,-20.94,,-19.84131134586108,1662057000.0,-125328000.0,-0.22198999,-200891000.0,-0.15588,-0.86917,0.11650221414587436,1533450000.0,1393990000.0,1485801000.0,251598000.0,438697000.0,368000.0,-47391400.0,-0.019557920041033853
助川電気工業,7711,精密機器,スタンダード（内国株式）,JP,2025-09-30,茨城県,44339548160.0,15.119205,,55.86437,19.26028671345872,0.2777,0.0021683674,143.92,,115.67556668412834,5467931000.0,1165106000.0,0.05325,794456000.0,0.02753,0.031689998,0.6479968293577515,2656475000.0,1960826000.0,4687123000.0,994753000.0,513472000.0,1036246000.0,2756020200.0,0.06215715573047463
シグマ光機,7713,精密機器,スタンダード（内国株式）,JP,2025-05-31,埼玉県,13675685888.0,0.7622589,9.117091,14.1839285,15.32948304027508,0.3084,0.02157165,136.14,211.8,97.02999597745625,11580528000.0,1131048000.0,0.12738,986017000.0,0.08404,0.05515,0.8686151623035125,2571044000.0,1756414000.0,11943814000.0,204138000.0,3130895000.0,1031780000.0,10095016000.0,0.7381725554882823
長野計器,7715,精密機器,プライム（内国株式）,JP,2025-03-31,東京都,55569985536.0,1.2155961,8.531508,10.706745,7.671290820238199,0.1718,0.00730897,279.45,350.7,283.5600019876226,69544777000.0,7653279000.0,0.100839995,6054539000.0,0.074250005,0.11699,0.5884209934120813,29750617000.0,20305685000.0,43791727000.0,14620808000.0,10118369000.0,9320227000.0,20565268900.0,0.3700787160845519
ナカニシ,7716,精密機器,スタンダード（内国株式）,JP,2024-12-31,栃木県,216746885120.0,1.9000473,19.552025,,23.030950170358214,0.86480004,0.02117647,-28.71,133.49,101.05999949127583,,,0.15824,,-0.02954,-0.02039,0.7655709831428318,37100183000.0,27925235000.0,84886057000.0,18728511000.0,46051104000.0,5847139000.0,51878871300.0,0.23935232689170005
ブイ・テクノロジー,7717,精密機器,プライム（内国株式）,JP,2025-03-31,神奈川県,39231254528.0,1.130714,18.326342,50.758316,29.451529066626225,0.981,0.01944107,81.76,226.45,80.650001694894,46182000000.0,1822000000.0,0.080970004,800000000.0,0.04419,0.058590002,0.4576166992254204,39620000000.0,24263000000.0,65392000000.0,21240000000.0,26671000000.0,1046000000.0,26504200000.0,0.6755888976500487
スター精密,7718,機械,プライム（内国株式）,JP,2024-12-31,静岡県,105205014528.0,1.0175544,11.586716,26.386553,7.422791534233918,0.42029998,0.0,83.3,189.7,218.16999877378493,64994694000.0,4021246000.0,0.072569996,1855111000.0,0.04758,0.040009998,0.801026814374164,18353564000.0,15811490000.0,68329772000.0,2068053000.0,23619570000.0,903529000.0,50608678300.0,0.48104815656415933
東京衡機,7719,精密機器,スタンダード（内国株式）,JP,2025-02-28,神奈川県,3422825216.0,2.076915,,42.365402,18.588234018966503,0.0,0.0,11.33,,12.750000874648828,3483885000.0,25150000.0,0.0066500003,62941000.0,0.027590001,0.056929998,0.4304857847817521,2149157000.0,1163685000.0,2696622000.0,842035000.0,494578000.0,89693000.0,610250100.0,0.17828842008858217
東京計器,7721,精密機器,プライム（内国株式）,JP,2025-03-31,東京都,144284352512.0,3.4462252,43.087795,31.54529,18.431019472064392,0.1257,0.0041916166,278.33,203.77,138.65546218487395,57650000000.0,4856000000.0,0.08569,3797000000.0,0.0729,0.117180005,0.528373661712224,35489000000.0,24060000000.0,56190000000.0,19479000000.0,7597000000.0,4577000000.0,23904900000.0,0.1656790884376173
国際計測器,7722,精密機器,スタンダード（内国株式）,JP,2025-03-31,東京都,13069940736.0,1.0754751,21.179039,8.312623,-26.170336301999203,0.257,0.020325202,116.69,45.8,-18.77771312190864,13204277000.0,1211076000.0,0.14693,940376000.0,0.091309994,0.11214,0.538567210439854,9239334000.0,6883680000.0,15864572000.0,3410034000.0,7899193000.0,1889059000.0,7947579300.0,0.608080745011268
愛知時計電機,7723,精密機器,プライム（内国株式）,JP,2025-03-31,愛知県,48249499648.0,0.97304523,12.544874,12.391646,11.090894984983429,0.3348,0.02685624,253.8,250.7,206.84000475979644,54286000000.0,3940000000.0,0.121520005,3533000000.0,0.07682,0.09204,0.7459661989795918,15933000000.0,11255000000.0,38190000000.0,957000000.0,10268000000.0,9145000000.0,28658500000.0,0.5939647086306713
インターアクション,7725,精密機器,プライム（内国株式）,JP,2025-05-31,神奈川県,14761546752.0,1.3961549,13.778409,40.985916,13.649322995999764,1.2106,0.029152542,35.5,105.6,104.15000266194976,6668651000.0,1418811000.0,0.13898,979266000.0,0.0795,0.033859998,0.8615043497713354,1891361000.0,1495647000.0,12155541000.0,748182000.0,9080481000.0,130429000.0,10355480300.0,0.7015172917835975
黒田精工,7726,機械,スタンダード（内国株式）,JP,2025-03-31,神奈川県,5900758528.0,0.5214749,4.0083585,72.458786,15.450149825534407,1.3699001,0.018779343,14.56,263.2,87.51079742968503,17284135000.0,311595000.0,-0.022809999,172589000.0,-0.00049,-0.00035,0.4352384480178963,14577293000.0,8469953000.0,13054229000.0,7552321000.0,3290414000.0,2367790000.0,134389000.0,0.02277486858042126
オーバル,7727,精密機器,スタンダード（内国株式）,JP,2025-03-31,東京都,17167568896.0,1.1569362,,15.551035,10.344761797929909,0.3515,0.02020202,54.08,,49.1999999821442,15048652000.0,1422551000.0,0.13743,1029794000.0,0.07887,0.07875,0.6477423461753556,8172991000.0,4554694000.0,13452205000.0,1638755000.0,4172916000.0,1084479000.0,6038349300.0,0.3517300170210425
東京精密,7729,精密機器,プライム（内国株式）,JP,2025-03-31,東京都,685551386624.0,3.81296,27.703535,31.746181,23.559065871213793,0.4701,0.014684288,532.19,609.85,475.4200031997253,150534000000.0,29703000000.0,0.17311001,25637000000.0,0.13506,0.12477,0.7361568719741797,61726000000.0,46933000000.0,169341000000.0,20083000000.0,54541000000.0,3246000000.0,109887200000.0,0.16029024540543907
マニー,7730,精密機器,プライム（内国株式）,JP,2025-08-31,栃木県,158293671936.0,2.8944316,21.675209,34.12614,30.358190377414957,0.8273,0.024148608,47.09,74.14,63.82000022762399,29968000000.0,8193000000.0,0.28807,4643000000.0,0.18131,0.10212,0.9236725472950834,4426000000.0,3494000000.0,29978000000.0,76000000.0,18424000000.0,311000000.0,25769700000.0,0.16279677945950355
ニコン,7731,精密機器,プライム（内国株式）,JP,2025-03-31,東京都,646485311488.0,1.1219376,18.54755,76.9291,15.563047795500855,1.9639,0.02538071,25.53,105.89,93.52906379043976,715285000000.0,2423000000.0,-0.04528,6123000000.0,-0.12724,-0.13925,0.5744880298672507,471291000000.0,305545000000.0,620220000000.0,193570000000.0,163590000000.0,76111000000.0,202206700000.0,0.3127784907202077
オリンパス,7733,精密機器,プライム（内国株式）,JP,2025-03-31,東京都,1629579378688.0,2.1071756,11.779688,17.153454,10.790005714642684,0.2317,0.012919896,86.28,125.64,199.4400000468988,997332000000.0,161996000000.0,0.092080005,117855000000.0,0.0859,0.11247,0.524650585625889,681093000000.0,425361000000.0,679443000000.0,229102000000.0,252532000000.0,43440000000.0,28758000000.0,0.017647498720285426
理研計器,7734,精密機器,プライム（内国株式）,JP,2025-03-31,東京都,154671513600.0,1.8967847,14.447049,18.281832,20.66052841448477,0.2696,0.014619883,185.43,234.65,179.90999891006152,49038948000.0,10642294000.0,0.21160999,8007557000.0,0.0,,0.8354528534676103,15259155000.0,11771421000.0,60548326000.0,3330466000.0,18320799000.0,7119804000.0,50273033800.0,0.32503098101187783
ＳＣＲＥＥＮホールディングス,7735,電気機器,プライム（内国株式）,JP,2025-03-31,京都府,2078078402560.0,4.6895237,25.128614,35.21138,30.830133945612,0.4988,0.014378179,624.23,874.7,608.160001184283,625269000000.0,135684000000.0,0.20513001,99467000000.0,0.14374,0.19765,0.6266157396165872,250595000000.0,239723000000.0,480046000000.0,4562000000.0,140397000000.0,45365000000.0,261206500000.0,0.12569617184713425
キヤノン電子,7739,電気機器,プライム（内国株式）,JP,2024-12-31,埼玉県,148477280256.0,1.1712617,,22.831623,12.61198448464577,0.2201,0.009641874,158.99,,187.20999875030296,,,0.0688,,0.062280003,0.05243,0.8567703377945042,20153000000.0,17549000000.0,72656000000.0,829000000.0,30213000000.0,28968000000.0,72780600000.0,0.4901800455565586
タムロン,7740,精密機器,プライム（内国株式）,JP,2024-12-31,埼玉県,165260197888.0,1.9236435,3.1039913,14.085475,9.4422550693694,0.498,0.034990348,72.77,330.22,64.63957161397335,88475000000.0,19205000000.0,0.14822,14526000000.0,0.13825,0.13981,0.8057327957410162,19851000000.0,16607000000.0,72310000000.0,2221000000.0,38384000000.0,6699000000.0,57148300000.0,0.3458080090085
ＨＯＹＡ,7741,精密機器,プライム（内国株式）,JP,2025-03-31,東京都,9312396115968.0,9.077523,40.318214,45.249203,36.01387223191843,0.3948,0.004166667,608.74,683.19,515.2671588742263,885815000000.0,480792000000.0,0.42744,202102000000.0,0.27359,0.24176,0.7891439367792344,262649000000.0,179508000000.0,879731000000.0,37283000000.0,533967000000.0,51384000000.0,653050800000.0,0.07012704269314869
シード,7743,精密機器,プライム（内国株式）,JP,2025-03-31,東京都,16101398528.0,0.8667389,11.490281,11.710323,8.033755982979347,0.33009997,0.027985075,45.43,46.3,77.40068002898536,33231633000.0,1562007000.0,0.01933,1092466000.0,0.03492,0.06282,0.34896595471723574,33375857000.0,18139258000.0,20677162000.0,26339815000.0,7116716000.0,1031648000.0,-11976541400.0,-0.7438199470172135
ノーリツ鋼機,7744,精密機器,プライム（内国株式）,JP,2024-12-31,東京都,231436500992.0,1.0261555,6.832551,15.290327,9.841962394052448,0.5159,0.03396496,142.77,319.5,95.1936138609518,106539000000.0,20507000000.0,0.09912,16120000000.0,0.13116999,0.069299996,0.7423839555329895,76409000000.0,37798000000.0,135122000000.0,37379000000.0,92856000000.0,23423000000.0,75109100000.0,0.32453437412880815
Ａ＆Ｄホロンホールディングス,7745,精密機器,プライム（内国株式）,JP,2025-03-31,東京都,76465561600.0,1.6459072,10.687899,11.961783,14.579652871976508,0.1929,0.016048502,233.41,261.23,192.7300017436264,67083000000.0,8813000000.0,0.13654,6468000000.0,0.08696,0.13617,0.6189116730671691,26211000000.0,22780000000.0,51668000000.0,13579000000.0,13346000000.0,315000000.0,25677500000.0,0.33580476573652734
岡本硝子,7746,精密機器,スタンダード（内国株式）,JP,2025-03-31,千葉県,29877147648.0,11.588283,,,31.05038060111434,0.0,0.0,-1.95,,4.379978517722878,4686676000.0,126190000.0,-0.03795,89009000.0,-0.012200001,-0.02656,0.207771596494852,6876615000.0,3106702000.0,4191651000.0,5931056000.0,1812395000.0,161135000.0,-2572169500.0,-0.08609153491840052
朝日インテック,7747,精密機器,プライム（内国株式）,JP,2025-06-30,愛知県,790799122432.0,5.012192,37.47171,44.839775,38.50507019212854,0.3652,0.007957307,66.47,79.54,58.19788311090658,120025000000.0,30083000000.0,0.32197,12737000000.0,0.13629,0.11178,0.7793226252284057,41837000000.0,27856000000.0,103359000000.0,11098000000.0,54200000000.0,19389000000.0,75094300000.0,0.09496001939033169
メディキット,7749,精密機器,スタンダード（内国株式）,JP,2025-03-31,東京都,43188133888.0,0.9510079,,14.164292,15.193337851693146,0.45119998,0.015,210.6,,187.95000272483068,22553238000.0,4486794000.0,0.21620001,3013544000.0,0.13068,0.06894,0.8605931427171357,7314791000.0,6159498000.0,33243669000.0,,21559317000.0,778786000.0,26474028200.0,0.6129931028892155
キヤノン,7751,電気機器,プライム（内国株式）,JP,2024-12-31,東京都,4116357578752.0,1.1788613,12.924495,12.755241,12.828667254770036,0.4357,0.033991925,367.3,362.49,264.08940007410234,4509821000000.0,444854000000.0,0.11577,160025000000.0,0.0718,0.096549995,0.5862172720345264,2121195000000.0,1546306000000.0,2450083000000.0,663500000000.0,501565000000.0,,328888000000.0,0.07989782075728039
リコー,7752,電気機器,プライム（内国株式）,JP,2025-03-31,東京都,824817942528.0,0.72385323,12.548714,13.717694,17.798408492607287,0.3694,0.026440678,105.63,115.47,72.54999999967154,2527876000000.0,65140000000.0,0.052399997,45709000000.0,0.02513,0.059180003,0.43701969948046726,1302368000000.0,859843000000.0,1213449000000.0,516217000000.0,190657000000.0,183524000000.0,39547800000.0,0.04794730807963416
ＩＭＶ,7760,精密機器,スタンダード（内国株式）,JP,2025-09-30,大阪府,60784549888.0,5.0646067,35.969868,31.347448,7.981457221955628,0.2465,0.0076824585,121.86,106.2,88.70285308254527,17941000000.0,2323000000.0,0.11733,1935000000.0,0.10678001,0.18284,0.5099343432176114,11420000000.0,10232000000.0,16384000000.0,3355000000.0,4876000000.0,206000000.0,5108200000.0,0.0840378025240334
シチズン時計,7762,精密機器,プライム（内国株式）,JP,2025-03-31,東京都,421379735552.0,1.5091443,21.381702,17.954048,9.877117821233572,0.4779,0.02622577,96.19,80.77,93.6002968072832,316885000000.0,20592000000.0,0.11139,23876000000.0,0.0719,0.08525,0.6158483174187587,151407000000.0,77553000000.0,271950000000.0,68260000000.0,93755000000.0,36993000000.0,146438100000.0,0.34752050856970773
リズム,7769,精密機器,プライム（内国株式）,JP,2025-03-31,埼玉県,33758562304.0,0.9872953,,44.44686,65.77564553852201,0.79410005,0.017870257,92.02,,57.776162790697676,32666000000.0,818000000.0,0.048249997,758000000.0,0.07378,0.07511,0.694276273479254,13786000000.0,6351000000.0,28363000000.0,7646000000.0,13219000000.0,3512000000.0,17035400000.0,0.5046245704006626
日本精密,7771,精密機器,スタンダード（内国株式）,JP,2025-03-31,埼玉県,8106490880.0,4.528952,,39.06582,4.114559667064968,0.0,0.0,9.42,,17.741874199645032,7158415000.0,275644000.0,0.04103,-20016000.0,0.01334,0.059359998,0.2606562170360813,4169669000.0,3244175000.0,3208865000.0,2940844000.0,875858000.0,27840000.0,-941316000.0,-0.11611880083926031
ジャパン・ティッシュエンジニアリング,7774,精密機器,グロース（内国株式）,JP,2025-03-31,愛知県,25624879104.0,4.863461,43.517242,,180.6853532189231,0.0,0.0,-9.91,14.5,3.5254656155122555,2455474000.0,-238310000.0,-0.36595002,-255304000.0,-0.2043,-0.08382,0.8943720165392546,687954000.0,637229000.0,4824949000.0,,3885449000.0,150000000.0,4241995000.0,0.16554204930230604
大研医器,7775,精密機器,スタンダード（内国株式）,JP,2025-03-31,大阪府,13703463936.0,1.7805882,11.316726,13.699023,15.473843812532078,0.66019994,0.047916666,34.82,42.15,34.41196369910666,9951701000.0,1512074000.0,0.15567,1097620000.0,0.096499994,0.13011,0.6722058756583331,3665092000.0,2829984000.0,6985015000.0,2026450000.0,2995993000.0,8797000.0,3326080900.0,0.24271825835671684
セルシード,7776,精密機器,グロース（内国株式）,JP,2024-12-31,東京都,12098526208.0,6.0408845,,,-9.172933396650341,0.0,0.0,-29.77,,-29.43442280945758,193277000.0,-846379000.0,-5.69697,-859840000.0,0.0,-0.71658,0.8890786343586987,269881000.0,103144000.0,2312219000.0,143750000.0,2134299000.0,20536000.0,2056713200.0,0.16999700332425813
スリー・ディー・マトリックス,7777,精密機器,グロース（内国株式）,JP,2025-04-30,東京都,65395605504.0,16.538977,-42.5,,-34.38395428660887,0.0,0.0,-3.26,-12.8,-3.489999986613961,6934144000.0,-1156166000.0,0.13432999,-2501245000.0,0.00059,0.00174,0.3402661090230182,4296926000.0,1578888000.0,6418787000.0,2940683000.0,1580268000.0,7688000.0,2127242600.0,0.032528831006387496
ＣＹＢＥＲＤＹＮＥ,7779,精密機器,グロース（内国株式）,JP,2025-03-31,茨城県,82974507008.0,2.0846264,262.0,,-30.042918414634148,0.0,0.0,-0.94,1.5,-6.990000009376829,4384000000.0,-926000000.0,-0.107530005,-577000000.0,-0.00072999997,-0.0013,0.8151894040826415,8954000000.0,1085000000.0,16758000000.0,434000000.0,6824000000.0,15333000000.0,18537100000.0,0.22340717249712302
メニコン,7780,精密機器,プライム（内国株式）,JP,2025-03-31,愛知県,134833299456.0,1.4355626,17.767143,27.246853,27.506537085287714,0.41919997,0.014957265,66.76,102.38,55.16999976499866,121491000000.0,10052000000.0,0.11808,5621000000.0,0.05531,0.07532,0.4597024807509531,101131000000.0,26492000000.0,82669000000.0,75089000000.0,42046000000.0,822000000.0,-17886600000.0,-0.13265714087073063
平山ホールディングス,7781,精密機器,スタンダード（内国株式）,JP,2024-06-30,東京都,11242541056.0,2.0719752,14.640719,10.810612,10.86429041438091,0.3831,0.022834117,135.7,100.2,71.96000316079027,35292145000.0,1119022000.0,0.059959996,757112000.0,0.02816,0.20639,0.3630191271653836,7828016000.0,5000773000.0,10684518000.0,1665200000.0,5949094000.0,145710000.0,2958499000.0,0.263152163311077
シンシア,7782,精密機器,スタンダード（内国株式）,JP,2024-12-31,東京都,3149127168.0,1.1175827,34.927536,8.250599,11.07420907193247,0.3252,0.0,58.42,13.8,46.469997622004385,6539394000.0,484854000.0,0.06382,301747000.0,0.03541,0.095740005,0.49073464408555884,2799093000.0,2019648000.0,4615209000.0,2050546000.0,1888377000.0,,1816116000.0,0.5767045606968642
ドリームベッド,7791,その他製品,スタンダード（内国株式）,JP,2025-03-31,広島県,3527948288.0,0.74726933,8.907389,7.7761626,11.767096192768545,0.3089,0.0,110.08,96.1,61.983918172377685,11509308000.0,595149000.0,0.04255,415092000.0,0.029849999,0.07654,0.400087523180952,6759737000.0,4701660000.0,4456970000.0,3904915000.0,797126000.0,172628000.0,-2181927400.0,-0.6184692126643779
コラントッテ,7792,その他製品,グロース（内国株式）,JP,2025-09-30,大阪府,13228944384.0,2.5381684,,10.0,9.063979291454404,0.2886,0.0,145.5,,112.27999530025332,6917910000.0,1810086000.0,0.24490999,1328215000.0,0.16309999,0.25647,0.7693634518930298,1549188000.0,1527296000.0,4826164000.0,12902000.0,2180025000.0,99331000.0,3346507700.0,0.25296861207213917
イメージ・マジック,7793,その他製品,グロース（内国株式）,JP,2024-12-31,東京都,4521922048.0,2.2005186,,18.832392,54.46941062766536,0.3139,0.0,95.58,,19.54999730644836,4376930000.0,344146000.0,0.02298,220367000.0,0.03499,0.17033,0.5982750054085954,1214401000.0,971034000.0,1871941000.0,284114000.0,940857000.0,,657540000.0,0.1454116176750157
イーディーピー,7794,その他製品,グロース（内国株式）,JP,2025-03-31,大阪府,18514753536.0,12.18905,12.654076,,-158.8753446863548,0.0,0.0,-162.43,100.6,-8.478345099166848,902729000.0,-976294000.0,-3.84483,-2306367000.0,0.0,,0.7809620249232143,958897000.0,354000000.0,2721889000.0,636289000.0,1441911000.0,,1762992000.0,0.09522092727683609
ＫＹＯＲＩＴＳＵ,7795,その他製品,スタンダード（内国株式）,JP,2025-03-31,東京都,10541576192.0,0.5948224,,9.07421,8.318070707864969,0.2938,0.016129032,27.22,,20.709999768186286,40353108000.0,1249423000.0,0.03558,715658000.0,0.02967,0.07309,0.4173949132270419,24626798000.0,14561455000.0,19329971000.0,13775317000.0,9222899000.0,3342501000.0,-2957076300.0,-0.28051557434495655
アミファ,7800,その他製品,スタンダード（内国株式）,JP,2025-09-30,東京都,4014686208.0,1.7186148,27.03252,20.616959,-6.06356006741784,0.4035,0.0,64.51,49.2,-94.19603726649552,8842205000.0,270322000.0,0.12425,194503000.0,0.0418,0.16935,0.5833258649662942,1529627000.0,1036259000.0,3458284000.0,500665000.0,842213000.0,,1928657000.0,0.48040043482272576
ブシロード,7803,その他製品,グロース（内国株式）,JP,2025-06-30,東京都,36076027904.0,1.335784,7.1028037,7.7348065,33.86360899991674,0.0654,0.008302583,34.39,37.45,5.650000018602937,56175627000.0,4868227000.0,0.08818,3418196000.0,0.081549995,0.19134001,0.4857132609871377,24575175000.0,16632840000.0,39250764000.0,11586835000.0,25042207000.0,5005088000.0,18179150600.0,0.5039122003224848
ビーアンドピー,7804,その他製品,スタンダード（内国株式）,JP,2025-10-31,東京都,6093388800.0,1.5980742,15.652952,12.391428,10.139339489092732,0.3778,0.03040669,211.84,167.7,169.65996572902029,4495008000.0,701656000.0,0.15849,491324000.0,0.109230004,,0.8114499590046107,885365000.0,680264000.0,4235261000.0,2999000.0,3345647000.0,,3349896000.0,0.5497591094137961
プリントネット,7805,その他製品,スタンダード（内国株式）,JP,2025-08-31,鹿児島県,3418519040.0,0.78658944,,7.8923864,14.99875300152597,0.1451,0.0,89.58,,43.577621771960935,9213750000.0,563277000.0,0.0983,433039000.0,0.05053,0.11299,0.5569143224965545,3317861000.0,2495046000.0,3325265000.0,1138251000.0,1526957000.0,96036000.0,74629200.0,0.021830856908142304
ＭＴＧ,7806,その他製品,グロース（内国株式）,JP,2025-09-30,愛知県,207167619072.0,3.848634,68.557304,26.385622,27.454693496474533,0.125,0.004699248,199.73,76.87,57.40999987480136,98810000000.0,10666000000.0,0.16518,7934000000.0,0.08675,0.19056,0.6781207196904214,24202000000.0,19728000000.0,44804000000.0,3714000000.0,11297000000.0,3662000000.0,23165400000.0,0.11181959856356215
幸和製作所,7807,その他製品,スタンダード（内国株式）,JP,2025-02-28,大阪府,3609487360.0,1.121017,,8.292032,8.740563473146079,0.1144,0.013793103,104.92,,153.0400057042989,6368477000.0,797366000.0,0.11873999,616203000.0,0.068670005,0.14509,0.5972969649928673,1883295000.0,1818561000.0,3849238000.0,393501000.0,1687799000.0,122933000.0,2051996100.0,0.5685007025485193
シー・エス・ランバー,7808,その他製品,スタンダード（内国株式）,JP,2025-05-31,千葉県,5734289920.0,0.4960459,,5.8892813,4.182269879667057,0.1519,0.02601626,526.38,,776.1133596672989,20673104000.0,1774657000.0,0.0596,1157929000.0,0.04652,0.08737001,0.4190748287612563,15649287000.0,7937394000.0,9569614000.0,10164977000.0,5045070000.0,311658000.0,-5861512400.0,-1.0221862657408156
壽屋,7809,その他製品,スタンダード（内国株式）,JP,2024-06-30,東京都,11233130496.0,1.3743484,7.5597825,10.235468,12.735872134647746,0.2943,0.0,135.9,184.0,218.9200062276195,16379234000.0,1656430000.0,0.09115,1103775000.0,0.0744,0.17678,0.5995825655343777,4819001000.0,2315850000.0,8129232000.0,3066275000.0,2964420000.0,,3310231000.0,0.29468463855011195
クロスフォー,7810,その他製品,スタンダード（内国株式）,JP,2024-07-31,山梨県,3784416256.0,2.0908287,,169.46565,-14.359444019092948,0.2692,0.0014893616,1.31,,-16.09291923959893,3413982000.0,-16478000.0,0.022869999,28391000.0,0.00603,0.01164,0.3431512708752704,3427526000.0,1545934000.0,3603377000.0,3191232000.0,958540000.0,456000.0,176170200.0,0.046551485905043107
中本パックス,7811,その他製品,スタンダード（内国株式）,JP,2025-02-28,大阪府,17892040704.0,0.89572155,8.797041,9.8914,12.548925065119365,0.3325,0.033580247,204.42,229.85,128.4825969617802,49132185000.0,2871051000.0,0.05985,2010130000.0,0.04109,0.10601,0.48317500946541037,19661001000.0,16220726000.0,24714356000.0,8275336000.0,7642338000.0,1111226000.0,5831213200.0,0.32591101800346095
クレステック,7812,その他製品,スタンダード（内国株式）,JP,2024-06-30,静岡県,5767098368.0,0.6262021,,7.923884,6.34725190611401,0.3165,0.019658562,240.16,,276.418857802112,19066764000.0,1180956000.0,0.06122,910732000.0,0.046529997,0.09277,0.4136567079127773,10540414000.0,6712268000.0,11305286000.0,6913232000.0,5682722000.0,109505000.0,841525500.0,0.14591835378938348
プラッツ,7813,その他製品,スタンダード（内国株式）,JP,2024-06-30,福岡県,2701232128.0,0.84085083,7.742248,14.598941,10.83758583150837,0.32900003,0.022959184,54.73,103.2,62.84903727887711,6387477000.0,37488000.0,0.0356,65675000.0,0.02174,0.05657,0.5091617029088981,3079920000.0,1705947000.0,4340445000.0,2098754000.0,2055932000.0,1057946000.0,2001087200.0,0.7408053455522946
日本創発グループ,7814,その他製品,スタンダード（内国株式）,JP,2024-12-31,東京都,29789323264.0,1.4362501,,10.173055,10.407161790716971,0.2184,0.022222223,61.83,,50.93626873552947,80100000000.0,4351000000.0,0.059710003,2871000000.0,0.07507,0.35125,0.20451912706549671,59111000000.0,44367000000.0,34857000000.0,42975000000.0,12244000000.0,5745000000.0,-20232500000.0,-0.6791862917023934
東京ボード工業,7815,その他製品,スタンダード（内国株式）,JP,2025-03-31,東京都,974546496.0,0.8394019,,,-2.735303701722288,0.0,0.0,-43.13,,-369.24601804328057,7733749000.0,-32852000.0,0.029749999,293126000.0,-0.05321,-0.16982001,0.12335379432654123,10123559000.0,7089259000.0,4765693000.0,7422797000.0,1776880000.0,112001000.0,-5279465300.0,-5.417355992422551
パラマウントベッドホールディングス,7817,その他製品,プライム（内国株式）,JP,2025-03-31,東京都,197141184512.0,1.4358425,18.104559,1.3535791e-06,13.522623193431087,0.3025,0.013940256,2596818940.0,194.15,182.60999922981284,108583000000.0,12977000000.0,0.06279,9083000000.0,0.0858,0.0671,0.7500641981784109,45744000000.0,25759000000.0,94531000000.0,6805000000.0,34943000000.0,21682000000.0,63964400000.0,0.32445985428329654
トランザクション,7818,その他製品,プライム（内国株式）,JP,2025-08-31,東京都,73139904512.0,3.74192,8.309272,18.280634,13.742449504219017,0.8043,0.02183908,70.84,155.85,64.69905338550652,27453452000.0,5706383000.0,0.2293,4078402000.0,0.15028,0.22528,0.8262548411808622,4134817000.0,3475403000.0,15731915000.0,434606000.0,6558981000.0,4652600000.0,14853918000.0,0.2030891084573802
粧美堂,7819,その他製品,スタンダード（内国株式）,JP,2025-09-30,東京都,16197041152.0,2.0667102,,16.58339,8.91806374698512,0.3782,0.023352794,74.05,,58.59040878295183,22122189000.0,1469488000.0,0.115380004,977908000.0,0.04997,0.16219,0.45452307993189495,8510634000.0,5959770000.0,12158913000.0,5072863000.0,4729946000.0,1465115000.0,4673859500.0,0.28856255016817534
ニホンフラッシュ,7820,その他製品,プライム（内国株式）,JP,2025-03-31,徳島県,19229460480.0,0.6423447,3.227655,,16.172832012022614,0.86980003,0.042154565,-119.06,261.8,56.0409393709419,23976557000.0,5619712000.0,0.124560006,-2792491000.0,-0.09919,-0.0874,0.7140109992833255,11272650000.0,10250191000.0,25638713000.0,2033659000.0,10450626000.0,2405901000.0,16050193700.0,0.8346668756876116
前田工繊,7821,その他製品,プライム（内国株式）,JP,2025-06-30,福井県,142303838208.0,1.9189527,16.459435,14.34765,13.846325671129039,0.18969999,0.0067307693,147.62,128.68,117.07999985854728,64108000000.0,12032000000.0,0.19774,9489000000.0,0.14329,0.14145,0.7870835681183086,18515000000.0,12713000000.0,54862000000.0,3869000000.0,22270000000.0,935000000.0,37001500000.0,0.2600175825610293
永大産業,7822,その他製品,スタンダード（内国株式）,JP,2025-03-31,大阪府,11225627648.0,0.25158155,,35.57423,3.831924629838008,1.3986,0.019607844,7.14,,72.83566249442843,71202000000.0,-293000000.0,0.02116,-29000000.0,0.00612,-0.00492,0.4987826047748946,46923000000.0,21729000000.0,46443000000.0,24517000000.0,7740000000.0,5957000000.0,3689900000.0,0.32870322406047436
アートネイチャー,7823,その他製品,スタンダード（内国株式）,JP,2025-03-31,東京都,26386366464.0,0.9606672,,25.576256,16.50211234740543,0.8836,0.034271725,31.67,,44.39999990281806,43340000000.0,2182000000.0,0.05989,821000000.0,0.02805,0.04536,0.5443455855710777,22625000000.0,13510000000.0,27870000000.0,,18163000000.0,2092000000.0,6709400000.0,0.2542752526822482
